Season,Player_ID,Player_Name,Position,Team,Conference,Usage_Overall,Team_Total_Usage,Player_Usage_Share,Rank_Within_Team,Top_Player_Flag,Top_3_Flag,Top_Player_Share,Top_3_Share,Distinct_Season_Count
2023,4685578,Gunner Stockton,QB,Georgia,SEC,0.102,1.910,5.3%,4,0,0,25.9%,45.7%,1.00
2023,4685579,Tevin White,RB,Arizona State,Pac-12,0.040,3.017,1.3%,16,0,0,16.4%,47.1%,2.00
2023,4685594,Dakota Twitty,TE,Virginia,ACC,0.012,2.107,0.6%,20,0,0,26.9%,57.7%,1.00
2023,4685601,Armani Winfield,WR,Baylor,Big 12,0.022,2.260,1.0%,19,0,0,26.3%,50.6%,2.00
2023,4685691,Brady Allen,QB,Louisville,ACC,0.013,1.690,0.8%,20,0,0,30.5%,53.3%,2.00
2023,4685696,Beau Pribula,QB,Penn State,Big Ten,0.099,1.562,6.3%,4,0,0,32.0%,59.4%,1.00
2023,4685699,Damari Alston,RB,Auburn,SEC,0.115,1.816,6.3%,4,0,0,26.0%,45.7%,2.00
2023,4685702,Quinshon Judkins,RB,Ole Miss,SEC,0.320,1.685,19.0%,2,0,1,30.2%,56.0%,2.00
2023,4685723,Roydell Williams,RB,Alabama,SEC,0.140,1.859,7.5%,4,0,0,28.8%,51.0%,3.00
2023,4685739,Tre Bradford,RB,LSU,SEC,0.078,1.984,3.9%,7,0,0,30.0%,51.2%,2.00
2023,4685740,Max Johnson,QB,Texas A&M,SEC,0.418,2.620,16.0%,2,0,1,18.1%,46.1%,3.00
2023,4685769,Justin Robinson,WR,Mississippi State,SEC,0.059,1.982,3.0%,9,0,0,26.0%,52.2%,3.00
2023,4686065,Devin Mockobee,RB,Purdue,Big Ten,0.224,2.126,10.5%,3,0,1,27.0%,60.2%,2.00
2023,4686093,E.J. Williams,WR,Indiana,Big Ten,0.081,1.964,4.1%,8,0,0,25.9%,53.6%,3.00
2023,4686095,Kobe Pace,RB,Virginia,ACC,0.181,2.107,8.6%,3,0,1,26.9%,57.7%,3.00
2023,4686096,Hunter Helms,QB,Clemson,ACC,0.056,1.906,2.9%,10,0,0,30.2%,52.7%,2.00
2023,4686104,Johnny Wilson,WR,Florida State,ACC,0.107,2.269,4.7%,6,0,0,24.2%,43.5%,3.00
2023,4686223,Malachi Thomas,RB,Virginia Tech,ACC,0.108,1.730,6.2%,4,0,0,30.1%,59.1%,3.00
2023,4686248,Nate Boerkircher,TE,Nebraska,Big Ten,0.022,2.175,1.0%,17,0,0,20.1%,44.8%,3.00
2023,4686256,Ty Hahn,WR,Nebraska,Big Ten,0.020,2.175,0.9%,18,0,0,20.1%,44.8%,1.00
2023,4686260,Trevin Luben,RB,Nebraska,Big Ten,0.024,2.175,1.1%,16,0,0,20.1%,44.8%,1.00
2023,4686328,Malik Bowen-Sims,WR,Duke,ACC,0.023,2.269,1.0%,18,0,0,23.4%,53.3%,3.00
2023,4686343,Braden Smith,WR,Cincinnati,Big 12,0.064,1.590,4.0%,8,0,0,33.4%,55.3%,3.00
2023,4686357,Gamarion Carter,WR,Vanderbilt,SEC,0.023,1.883,1.2%,17,0,0,29.0%,55.5%,2.00
2023,4686373,Jordan Brown,WR,Texas Tech,Big 12,0.042,2.360,1.8%,11,0,0,21.7%,58.9%,2.00
2023,4686382,Jared Casey,TE,Kansas,Big 12,0.027,2.339,1.2%,14,0,0,20.8%,55.8%,3.00
2023,4686424,Daniel Jackson,WR,Iowa State,Big 12,0.042,1.714,2.5%,10,0,0,30.8%,50.4%,3.00
2023,4686438,Stevo Klotz,TE,Iowa State,Big 12,0.024,1.714,1.4%,17,0,0,30.8%,50.4%,1.00
2023,4686612,Tre Harris,WR,Ole Miss,SEC,0.085,1.685,5.0%,5,0,0,30.2%,56.0%,1.00
2023,4686728,Gunnar Helm,TE,Texas,Big 12,0.027,1.810,1.5%,14,0,0,28.1%,54.7%,2.00
2023,4686775,Montana Lemonious-Craig,WR,Arizona,Pac-12,0.041,1.361,3.0%,9,0,0,34.3%,57.0%,3.00
2023,4686781,Brenden Rice,WR,USC,Pac-12,0.073,2.023,3.6%,6,0,0,30.8%,54.7%,3.00
2023,4687093,Tsion Nunnally,WR,Washington State,Pac-12,0.021,1.843,1.1%,17,0,0,38.1%,53.9%,2.00
2023,4687189,Josh Meredith,WR,Washington State,Pac-12,0.021,1.843,1.1%,17,0,0,38.1%,53.9%,2.00
2023,4687475,Cam Porter,RB,Northwestern,Big Ten,0.221,1.874,11.8%,3,0,1,28.4%,61.1%,2.00
2023,4687476,Jake Arthurs,RB,Northwestern,Big Ten,0.033,1.874,1.8%,12,0,0,28.4%,61.1%,2.00
2023,4687509,Caden Prieskorn,TE,Ole Miss,SEC,0.057,1.685,3.4%,8,0,0,30.2%,56.0%,1.00
2023,4687555,Isaiah Garcia-Castaneda,WR,Nebraska,Big Ten,0.018,2.175,0.8%,19,0,0,20.1%,44.8%,2.00
2023,4688380,Cameron Ward,QB,Washington State,Pac-12,0.703,1.843,38.1%,1,1,1,38.1%,53.9%,2.00
2023,4688817,Elijah Green,RB,North Carolina,ACC,0.024,1.994,1.2%,16,0,0,30.3%,54.6%,3.00
2023,4688835,Roman Hemby,RB,Maryland,Big Ten,0.218,1.775,12.3%,2,0,1,34.8%,54.1%,3.00
2023,4689090,Brandon Frazier,TE,Auburn,SEC,0.037,1.816,2.0%,17,0,0,26.0%,45.7%,2.00
2023,4689114,Jaxson Dart,QB,Ole Miss,SEC,0.509,1.685,30.2%,1,1,1,30.2%,56.0%,3.00
2023,4689338,Dillon Johnson,RB,Washington,Pac-12,0.281,1.897,14.8%,2,0,1,31.3%,53.3%,3.00
2023,4689579,Jake McConnachie,WR,Pittsburgh,ACC,0.013,2.161,0.6%,19,0,0,21.5%,57.1%,1.00
2023,4689654,Justin Jones,RB,Auburn,SEC,0.058,1.816,3.2%,10,0,0,26.0%,45.7%,1.00
2023,4690120,Johnny Richardson,RB,UCF,Big 12,0.112,1.885,5.9%,4,0,0,26.0%,55.5%,1.00
2023,4690123,Max Holler,TE,UCF,Big 12,0.011,1.885,0.6%,20,0,0,26.0%,55.5%,1.00
2023,4690158,Noah Kim,QB,Michigan State,Big Ten,0.531,2.169,24.5%,1,1,1,24.5%,53.6%,2.00
2023,4690161,Andrew Schorfaar,QB,Michigan State,Big Ten,0.030,2.169,1.4%,15,0,0,24.5%,53.6%,1.00
2023,4690163,Joseph Martinez,RB,Michigan State,Big Ten,0.082,2.169,3.8%,7,0,0,24.5%,53.6%,1.00
2023,4690811,Savion Red,RB,Texas,Big 12,0.045,1.810,2.5%,12,0,0,28.1%,54.7%,2.00
2023,4690875,Jonathan Davidson,WR,Baylor,Big 12,0.012,2.260,0.5%,23,0,0,26.3%,50.6%,1.00
2023,4690923,Ben Sinnott,TE,Kansas State,Big 12,0.070,1.680,4.2%,6,0,0,29.2%,57.1%,3.00
2023,4690966,Isaiah Jones,WR,Syracuse,ACC,0.041,1.742,2.4%,13,0,0,25.7%,51.3%,2.00
2023,4690972,Ja'Quinden Jackson,RB,Utah,Pac-12,0.199,1.984,10.0%,3,0,1,23.5%,47.1%,3.00
2023,4690977,Donovan Smith,QB,Houston,Big 12,0.668,1.596,41.9%,1,1,1,41.9%,57.9%,3.00
2023,4690984,Jayden York,TE,Texas Tech,Big 12,0.019,2.360,0.8%,15,0,0,21.7%,58.9%,1.00
2023,4691000,CJ Cole,WR,West Virginia,Big 12,0.025,1.632,1.5%,15,0,0,27.8%,50.4%,1.00
2023,4691003,Preston Fox,WR,West Virginia,Big 12,0.040,1.632,2.5%,11,0,0,27.8%,50.4%,2.00
2023,4691042,Jayson Raines,WR,Stanford,Pac-12,0.014,1.748,0.8%,18,0,0,28.9%,52.2%,1.00
2023,4691138,Aaron Anderson,WR,LSU,SEC,0.035,1.984,1.8%,16,0,0,30.0%,51.2%,1.00
2023,4691315,Umari Hatcher,WR,Syracuse,ACC,0.081,1.742,4.6%,7,0,0,25.7%,51.3%,2.00
2023,4691547,Preston Daniel,TE,Florida State,ACC,0.017,2.269,0.7%,23,0,0,24.2%,43.5%,3.00
2023,4691688,Robbie Ouzts,TE,Alabama,SEC,0.016,1.859,0.9%,20,0,0,28.8%,51.0%,3.00
2023,4692022,Javon Baker,WR,UCF,Big 12,0.068,1.885,3.6%,8,0,0,26.0%,55.5%,2.00
2023,4692530,Chandler Morris,QB,TCU,Big 12,0.450,1.962,22.9%,2,0,1,24.1%,60.6%,3.00
2023,4692538,Jalin Conyers,TE,Arizona State,Pac-12,0.107,3.017,3.5%,8,0,0,16.4%,47.1%,3.00
2023,4692666,Earnest Crownover,RB,Texas A&M,SEC,0.021,2.620,0.8%,20,0,0,18.1%,46.1%,3.00
2023,4692826,Payton Mangrum,WR,South Carolina,SEC,0.014,1.844,0.8%,20,0,0,33.9%,54.2%,2.00
2023,4692830,Bradley Dunn,RB,South Carolina,SEC,0.050,1.844,2.7%,9,0,0,33.9%,54.2%,1.00
2023,4692846,Cale Cabbiness,WR,Oklahoma State,Big 12,0.013,1.991,0.7%,16,0,0,25.7%,50.6%,3.00
2023,4693184,Andrew Sowinski,WR,Purdue,Big Ten,0.043,2.126,2.0%,13,0,0,27.0%,60.2%,3.00
2023,4693208,Patrick Gurd,TE,Ohio State,Big Ten,0.015,2.036,0.7%,18,0,0,23.8%,45.1%,1.00
2023,4693365,Haakon Anderson,WR,Wisconsin,Big Ten,0.014,2.255,0.6%,18,0,0,24.9%,57.6%,1.00
2023,4693370,Riley Nowakowski,TE,Wisconsin,Big Ten,0.025,2.255,1.1%,17,0,0,24.9%,57.6%,1.00
2023,4693740,Kahleil Jackson,WR,Florida,SEC,0.045,1.953,2.3%,10,0,0,28.2%,50.7%,2.00
2023,4694912,Abdul Janneh,WR,Georgia Tech,ACC,0.021,1.534,1.4%,14,0,0,35.5%,61.1%,1.00
2023,4695223,Chase Curtis,TE,TCU,Big 12,0.028,1.962,1.4%,17,0,0,24.1%,60.6%,2.00
2023,4695580,Malcolm Johnson Jr.,WR,Auburn,SEC,0.020,1.816,1.1%,20,0,0,26.0%,45.7%,3.00
2023,4695600,Bryson Barnes,QB,Utah,Pac-12,0.467,1.984,23.5%,1,1,1,23.5%,47.1%,3.00
2023,4695611,Daniel Wood,RB,Utah,Pac-12,0.034,1.984,1.7%,14,0,0,23.5%,47.1%,1.00
2023,4695705,Marlin Klein,TE,Michigan,Big Ten,0.015,1.827,0.8%,26,0,0,23.3%,48.7%,1.00
2023,4695709,Devin Brown,QB,Ohio State,Big Ten,0.122,2.036,6.0%,6,0,0,23.8%,45.1%,2.00
2023,4695910,Xavier Guillory,WR,Arizona State,Pac-12,0.086,3.017,2.9%,9,0,0,16.4%,47.1%,1.00
2023,4696062,Antwane Wells Jr.,WR,South Carolina,SEC,0.030,1.844,1.6%,17,0,0,33.9%,54.2%,2.00
2023,4696561,Jacob Conover,QB,Arizona State,Pac-12,0.367,3.017,12.2%,4,0,0,16.4%,47.1%,1.00
2023,4696686,Deuce Spann,WR,Florida State,ACC,0.042,2.269,1.9%,17,0,0,24.2%,43.5%,3.00
2023,4696690,Reggie Love III,RB,Illinois,Big Ten,0.237,2.094,11.3%,3,0,1,28.2%,56.6%,3.00
2023,4696700,Tip Reiman,TE,Illinois,Big Ten,0.030,2.094,1.4%,11,0,0,28.2%,56.6%,3.00
2023,4696717,Brian Kowall,RB,UCLA,Pac-12,0.018,1.882,1.0%,20,0,0,20.0%,48.4%,2.00
2023,4696725,Bradley Schlom,WR,UCLA,Pac-12,0.015,1.882,0.8%,24,0,0,20.0%,48.4%,1.00
2023,4696882,Devontez Walker,WR,North Carolina,ACC,0.120,1.994,6.0%,4,0,0,30.3%,54.6%,1.00
2023,4696981,Cameron Skattebo,RB,Arizona State,Pac-12,0.246,3.017,8.2%,5,0,0,16.4%,47.1%,1.00
2023,4697122,Gaston Moore,QB,Tennessee,SEC,0.055,2.066,2.7%,11,0,0,24.2%,42.0%,3.00
2023,4697512,Robby Ashford,QB,Auburn,SEC,0.114,1.816,6.3%,5,0,0,26.0%,45.7%,2.00
2023,4697524,Matt Colombo,RB,USC,Pac-12,0.015,2.023,0.7%,23,0,0,30.8%,54.7%,1.00
2023,4697630,Cooper Mathers,TE,Washington State,Pac-12,0.033,1.843,1.8%,14,0,0,38.1%,53.9%,2.00
2023,4697633,Dylan Paine,RB,Washington State,Pac-12,0.063,1.843,3.4%,8,0,0,38.1%,53.9%,2.00
2023,4697808,Ryan Morgan,TE,Arizona State,Pac-12,0.015,3.017,0.5%,22,0,0,16.4%,47.1%,1.00
2023,4697844,Rara Thomas,WR,Georgia,SEC,0.034,1.910,1.8%,16,0,0,25.9%,45.7%,3.00
2023,4698597,Barion Brown,WR,Kentucky,SEC,0.102,1.537,6.6%,3,0,1,36.7%,64.7%,2.00
2023,4698727,Dallan Hayden,RB,Ohio State,Big Ten,0.097,2.036,4.8%,9,0,0,23.8%,45.1%,2.00
2023,4699354,Harrison Wallace III,WR,Penn State,Big Ten,0.062,1.562,4.0%,6,0,0,32.0%,59.4%,2.00
2023,4699523,Eddie Battle,RB,Florida,SEC,0.043,1.953,2.2%,11,0,0,28.2%,50.7%,2.00
2023,4699678,Khalil Dinkins,TE,Penn State,Big Ten,0.016,1.562,1.0%,16,0,0,32.0%,59.4%,2.00
2023,4699866,Nic Anderson,WR,Oklahoma,Big 12,0.059,2.002,2.9%,10,0,0,24.9%,47.1%,2.00
2023,4700137,Tanaka Scott,WR,Kansas,Big 12,0.015,2.339,0.6%,18,0,0,20.8%,55.8%,2.00
2023,4700147,Joseph Griffin Jr.,WR,Boston College,ACC,0.053,1.765,3.0%,9,0,0,32.2%,54.6%,2.00
2023,4700456,Jaden Williams,WR,Boston College,ACC,0.023,1.765,1.3%,15,0,0,32.2%,54.6%,3.00
2023,4701588,Michael Harrison,TE,Colorado,Pac-12,0.056,2.054,2.7%,12,0,0,33.0%,53.2%,2.00
2023,4701936,Matthew Golden,WR,Houston,Big 12,0.075,1.596,4.7%,8,0,0,41.9%,57.9%,1.00
2023,4701951,Omari Kelly,WR,Auburn,SEC,0.025,1.816,1.4%,18,0,0,26.0%,45.7%,2.00
2023,4702555,Jonah Coleman,RB,Arizona,Pac-12,0.171,1.361,12.6%,2,0,1,34.3%,57.0%,2.00
2023,4702556,Arlis Boardingham,TE,Florida,SEC,0.049,1.953,2.5%,9,0,0,28.2%,50.7%,1.00
2023,4702559,Oscar Delp,TE,Georgia,SEC,0.028,1.910,1.5%,18,0,0,25.9%,45.7%,2.00
2023,4702790,DJ Allen,WR,TCU,Big 12,0.013,1.962,0.7%,21,0,0,24.1%,60.6%,1.00
2023,4702820,Bryson Donnell,RB,Texas Tech,Big 12,0.042,2.360,1.8%,11,0,0,21.7%,58.9%,2.00
2023,4702826,Kelsey Johnson,TE,Baylor,Big 12,0.028,2.260,1.2%,17,0,0,26.3%,50.6%,2.00
2023,4702829,Braedyn Locke,QB,Wisconsin,Big Ten,0.472,2.255,20.9%,2,0,1,24.9%,57.6%,1.00
2023,4702830,Stephon Johnson Jr.,WR,Houston,Big 12,0.045,1.596,2.8%,10,0,0,41.9%,57.9%,2.00
2023,4702901,Zach Evans,RB,Minnesota,Big Ten,0.146,2.023,7.2%,5,0,0,23.5%,57.7%,3.00
2023,4702908,Omari Evans,WR,Penn State,Big Ten,0.014,1.562,0.9%,18,0,0,32.0%,59.4%,2.00
2023,4703067,Mehki Wall,WR,Duke,ACC,0.052,2.269,2.3%,12,0,0,23.4%,53.3%,1.00
2023,4708049,Gavin Bartholomew,TE,Pittsburgh,ACC,0.045,2.161,2.1%,12,0,0,21.5%,57.1%,3.00
2023,4708127,Monaray Baldwin,WR,Baylor,Big 12,0.079,2.260,3.5%,8,0,0,26.3%,50.6%,3.00
2023,4708354,Jeremiah Franklin,TE,Boston College,ACC,0.027,1.765,1.5%,14,0,0,32.2%,54.6%,2.00
2023,4708486,Jimmy Horn Jr.,WR,Colorado,Pac-12,0.088,2.054,4.3%,8,0,0,33.0%,53.2%,1.00
2023,4708487,Jaquez Moore,RB,Duke,ACC,0.153,2.269,6.7%,4,0,0,23.4%,53.3%,3.00
2023,4709392,Anthony Tyus III,RB,Northwestern,Big Ten,0.069,1.874,3.7%,7,0,0,28.4%,61.1%,3.00
2023,4710341,Jarquez Hunter,RB,Auburn,SEC,0.240,1.816,13.2%,2,0,1,26.0%,45.7%,3.00
2023,4710673,CJ Johnson II,WR,Northwestern,Big Ten,0.031,1.874,1.7%,13,0,0,28.4%,61.1%,2.00
2023,4710711,D'Andre Rogers,TE,TCU,Big 12,0.040,1.962,2.0%,11,0,0,24.1%,60.6%,1.00
2023,4710714,De'Zhaun Stribling,WR,Oklahoma State,Big 12,0.073,1.991,3.7%,10,0,0,25.7%,50.6%,3.00
2023,4710855,Konata Mumpfield,WR,Pittsburgh,ACC,0.072,2.161,3.3%,8,0,0,21.5%,57.1%,2.00
2023,4711055,Dorian Singer,WR,USC,Pac-12,0.037,2.023,1.8%,15,0,0,30.8%,54.7%,3.00
2023,4711408,Horatio Fields,WR,Wake Forest,ACC,0.071,2.189,3.2%,9,0,0,24.4%,56.7%,1.00
2023,4711421,C.J. Smith,WR,Georgia,SEC,0.023,1.910,1.2%,21,0,0,25.9%,45.7%,1.00
2023,4711533,Ollie Gordon,RB,Oklahoma State,Big 12,0.327,1.991,16.4%,2,0,1,25.7%,50.6%,2.00
2023,4712578,Jay Fair,WR,Auburn,SEC,0.048,1.816,2.6%,11,0,0,26.0%,45.7%,2.00
2023,4712579,Dillon Bell,WR,Georgia,SEC,0.071,1.910,3.7%,7,0,0,25.9%,45.7%,2.00
2023,4712886,Mekhi Miller,WR,Missouri,SEC,0.024,1.457,1.6%,12,0,0,37.6%,76.4%,2.00
2023,4713298,Javon Antonio,WR,Colorado,Pac-12,0.040,2.054,1.9%,15,0,0,33.0%,53.2%,1.00
2023,4713358,Jayden Gibson,WR,Oklahoma,Big 12,0.025,2.002,1.2%,18,0,0,24.9%,47.1%,2.00
2023,4714046,Tyrell Henry,WR,Michigan State,Big Ten,0.041,2.169,1.9%,12,0,0,24.5%,53.6%,1.00
2023,4714300,Holden Geriner,QB,Auburn,SEC,0.064,1.816,3.5%,8,0,0,26.0%,45.7%,2.00
2023,4714365,Carson Steele,RB,UCLA,Pac-12,0.211,1.882,11.2%,3,0,1,20.0%,48.4%,1.00
2023,4714384,Ethan Erickson,TE,BYU,Big 12,0.031,2.408,1.3%,14,0,0,27.9%,60.5%,1.00
2023,4714388,Chase Roberts,WR,BYU,Big 12,0.080,2.408,3.3%,7,0,0,27.9%,60.5%,1.00
2023,4714771,Drew Allar,QB,Penn State,Big Ten,0.500,1.562,32.0%,1,1,1,32.0%,59.4%,2.00
2023,4716507,Quincy Burroughs,WR,Wisconsin,Big Ten,0.030,2.255,1.3%,14,0,0,24.9%,57.6%,1.00
2023,4717724,Rashod Dubinion,RB,Arkansas,SEC,0.146,1.765,8.3%,4,0,0,32.1%,53.0%,2.00
2023,4718457,Noah Thomas,WR,Texas A&M,SEC,0.058,2.620,2.2%,11,0,0,18.1%,46.1%,2.00
2023,4723086,Colston Loveland,TE,Michigan,Big Ten,0.060,1.827,3.3%,8,0,0,23.3%,48.7%,2.00
2023,4723820,Omar Cooper Jr.,WR,Indiana,Big Ten,0.050,1.964,2.5%,11,0,0,25.9%,53.6%,1.00
2023,4726129,Harrison Saint Germain,TE,Virginia Tech,ACC,0.042,1.730,2.4%,10,0,0,30.1%,59.1%,1.00
2023,4731586,Kyle Morlock,TE,Florida State,ACC,0.036,2.269,1.6%,18,0,0,24.2%,43.5%,1.00
2023,4746127,Zach Pyron,QB,Georgia Tech,ACC,0.040,1.534,2.6%,8,0,0,35.5%,61.1%,2.00
2023,4773919,Thomas Castellanos,QB,Boston College,ACC,0.569,1.765,32.2%,1,1,1,32.2%,54.6%,1.00
2023,4775203,Minaya Olivo,RB,UCLA,Pac-12,0.018,1.882,1.0%,20,0,0,20.0%,48.4%,1.00
2023,4775264,Tony Muskett,QB,Virginia,ACC,0.469,2.107,22.3%,2,0,1,26.9%,57.7%,1.00
2023,4795295,Katin Houser,QB,Michigan State,Big Ten,0.353,2.169,16.3%,2,0,1,24.5%,53.6%,2.00
2023,4799963,Mata'ava Ta'ase,TE,BYU,Big 12,0.018,2.408,0.7%,18,0,0,27.9%,60.5%,1.00
2023,4801299,Rocco Becht,QB,Iowa State,Big 12,0.528,1.714,30.8%,1,1,1,30.8%,50.4%,2.00
2023,4801306,Conner Harrell,QB,North Carolina,ACC,0.194,1.994,9.7%,3,0,1,30.3%,54.6%,1.00
2023,4801307,Tayven Jackson,QB,Indiana,Big Ten,0.375,1.964,19.1%,2,0,1,25.9%,53.6%,2.00
2023,4801717,Noah Fifita,QB,Arizona,Pac-12,0.467,1.361,34.3%,1,1,1,34.3%,57.0%,2.00
2023,4804882,Garrett Oakley,TE,Kansas State,Big 12,0.028,1.680,1.7%,13,0,0,29.2%,57.1%,1.00
2023,4806381,Jarel Williams,WR,West Virginia,Big 12,0.014,1.632,0.9%,19,0,0,27.8%,50.4%,1.00
2023,4808744,Jaylon Glover,RB,Utah,Pac-12,0.164,1.984,8.3%,5,0,0,23.5%,47.1%,2.00
2023,4808759,Camden Brown,WR,Auburn,SEC,0.040,1.816,2.2%,16,0,0,26.0%,45.7%,2.00
2023,4808766,Mason Taylor,TE,LSU,SEC,0.061,1.984,3.1%,12,0,0,30.0%,51.2%,2.00
2023,4808767,Xavier Townsend,WR,UCF,Big 12,0.069,1.885,3.7%,7,0,0,26.0%,55.5%,1.00
2023,4808830,Damien Martinez,RB,Oregon State,Pac-12,0.271,1.898,14.3%,3,0,1,25.7%,55.7%,2.00
2023,4808839,Isaiah Bond,WR,Alabama,SEC,0.081,1.859,4.4%,6,0,0,28.8%,51.0%,2.00
2023,4814930,Hank Beatty,WR,Illinois,Big Ten,0.024,2.094,1.1%,15,0,0,28.2%,56.6%,2.00
2023,4816099,Javen Jacobs,RB,Arizona State,Pac-12,0.033,3.017,1.1%,18,0,0,16.4%,47.1%,1.00
2023,4816104,Michael Masunas,TE,Michigan State,Big Ten,0.022,2.169,1.0%,22,0,0,24.5%,53.6%,1.00
2023,4816307,Joseph Himon II,RB,Northwestern,Big Ten,0.062,1.874,3.3%,8,0,0,28.4%,61.1%,2.00
2023,4816323,Nate Kurisky,TE,Louisville,ACC,0.031,1.690,1.8%,15,0,0,30.5%,53.3%,1.00
2023,4819215,Josh Kattus,TE,Kentucky,SEC,0.037,1.537,2.4%,10,0,0,36.7%,64.7%,2.00
2023,4819231,Kaleb Johnson,RB,Iowa,Big Ten,0.196,2.219,8.8%,5,0,0,17.0%,43.0%,2.00
2023,4824124,Alex Broome,RB,Boston College,ACC,0.100,1.765,5.7%,5,0,0,32.2%,54.6%,2.00
2023,4826505,Mudia Reuben,WR,Stanford,Pac-12,0.043,1.748,2.5%,14,0,0,28.9%,52.2%,2.00
2023,4826637,Henry Boyer,TE,Illinois,Big Ten,0.020,2.094,1.0%,16,0,0,28.2%,56.6%,1.00
2023,4827047,Aidan Laughery,RB,Illinois,Big Ten,0.052,2.094,2.5%,9,0,0,28.2%,56.6%,2.00
2023,4832792,Major Everhart,WR,TCU,Big 12,0.038,1.962,1.9%,12,0,0,24.1%,60.6%,1.00
2023,4832800,Denzel Boston,WR,Washington,Pac-12,0.040,1.897,2.1%,14,0,0,31.3%,53.3%,2.00
2023,4832819,Djouvensky Schlenbaker,RB,Washington State,Pac-12,0.078,1.843,4.2%,7,0,0,38.1%,53.9%,1.00
2023,4832827,Jack Velling,TE,Oregon State,Pac-12,0.050,1.898,2.6%,9,0,0,25.7%,55.7%,2.00
2023,4832846,Demond Claiborne,RB,Wake Forest,ACC,0.209,2.189,9.5%,4,0,0,24.4%,56.7%,2.00
2023,4832874,Bryce Duke,RB,Virginia Tech,ACC,0.039,1.730,2.3%,11,0,0,30.1%,59.1%,2.00
2023,4832955,Emmett Johnson,RB,Nebraska,Big Ten,0.185,2.175,8.5%,5,0,0,20.1%,44.8%,1.00
2023,4833029,Max Klare,TE,Purdue,Big Ten,0.062,2.126,2.9%,8,0,0,27.0%,60.2%,1.00
2023,4833072,Che Nwabuko,WR,Pittsburgh,ACC,0.016,2.161,0.7%,17,0,0,21.5%,57.1%,1.00
2023,4833625,Jordan Nabors,WR,Baylor,Big 12,0.033,2.260,1.5%,15,0,0,26.3%,50.6%,2.00
2023,4837174,Darrian Anderson,WR,Oregon,Pac-12,0.019,1.812,1.0%,17,0,0,30.4%,52.4%,1.00
2023,4837248,Fernando Mendoza,QB,California,Pac-12,0.453,1.653,27.4%,1,1,1,27.4%,60.1%,1.00
2023,4837258,Travis Bates,RB,Duke,ACC,0.027,2.269,1.2%,15,0,0,23.4%,53.3%,1.00
2023,4837335,Richard Reese,RB,Baylor,Big 12,0.093,2.260,4.1%,7,0,0,26.3%,50.6%,2.00
2023,4837385,Jordan Mcdonald,RB,UCF,Big 12,0.081,1.885,4.3%,5,0,0,26.0%,55.5%,1.00
2023,4837391,Maurice Turner,RB,Louisville,ACC,0.102,1.690,6.0%,4,0,0,30.5%,53.3%,2.00
2023,4837392,Ty Washington,TE,Arkansas,SEC,0.044,1.765,2.5%,11,0,0,32.1%,53.0%,2.00
2023,4838549,Kamryn Perry,WR,Indiana,Big Ten,0.036,1.964,1.8%,13,0,0,25.9%,53.6%,1.00
2023,4838556,Kaleb Webb,WR,Tennessee,SEC,0.049,2.066,2.4%,13,0,0,24.2%,42.0%,1.00
2023,4838679,Ashton Daniels,QB,Stanford,Pac-12,0.506,1.748,28.9%,1,1,1,28.9%,52.2%,2.00
2023,4838696,Dae'Quan Wright,TE,Virginia Tech,ACC,0.044,1.730,2.5%,9,0,0,30.1%,59.1%,2.00
2023,4840118,Tucker Holloway,WR,Virginia Tech,ACC,0.018,1.730,1.0%,17,0,0,30.1%,59.1%,2.00
2023,4868171,Tate Carney,RB,Wake Forest,ACC,0.090,2.189,4.1%,7,0,0,24.4%,56.7%,1.00
2023,4868300,Nate Johnson,WR,Utah,Pac-12,0.268,1.984,13.5%,2,0,1,23.5%,47.1%,2.00
2023,4869252,Jaron Glover,WR,Michigan State,Big Ten,0.031,2.169,1.4%,13,0,0,24.5%,53.6%,2.00
2023,4869341,Cade Yacamelli,RB,Wisconsin,Big Ten,0.113,2.255,5.0%,6,0,0,24.9%,57.6%,1.00
2023,4869422,Braden Pegan,WR,UCLA,Pac-12,0.012,1.882,0.6%,25,0,0,20.0%,48.4%,1.00
2023,4869443,Tyler King,WR,Texas Tech,Big 12,0.017,2.360,0.7%,16,0,0,21.7%,58.9%,1.00
2023,4869519,Gabe Burkle,TE,Iowa State,Big 12,0.018,1.714,1.1%,19,0,0,30.8%,50.4%,1.00
2023,4869520,Octavian Smith Jr.,WR,Maryland,Big Ten,0.043,1.775,2.4%,11,0,0,34.8%,54.1%,2.00
2023,4869534,Amari Niblack,TE,Alabama,SEC,0.037,1.859,2.0%,13,0,0,28.8%,51.0%,2.00
2023,4869582,Cam Barfield,RB,Boston College,ACC,0.046,1.765,2.6%,10,0,0,32.2%,54.6%,2.00
2023,4869645,Caleb Douglas,WR,Florida,SEC,0.056,1.953,2.9%,8,0,0,28.2%,50.7%,2.00
2023,4869728,Jeremiah Hasley,TE,Duke,ACC,0.027,2.269,1.2%,15,0,0,23.4%,53.3%,1.00
2023,4869745,Kyirin Heath,TE,Ole Miss,SEC,0.029,1.685,1.7%,14,0,0,30.2%,56.0%,1.00
2023,4869748,Zavion Thomas,WR,Mississippi State,SEC,0.100,1.982,5.0%,6,0,0,26.0%,52.2%,2.00
2023,4869816,Vinny Anthony,WR,Wisconsin,Big Ten,0.027,2.255,1.2%,16,0,0,24.9%,57.6%,2.00
