Season,Player_ID,Player_Name,Position,Team,Conference,Usage_Overall,Team_Total_Usage,Player_Usage_Share,Rank_Within_Team,Top_Player_Flag,Top_3_Flag,Top_Player_Share,Top_3_Share,Distinct_Season_Count,Usage_Bin
2022,4430885,Ja'Khi Douglas,WR,Florida State,ACC,0.041,1.873,0.021890016,14,0,0,0.256807261,0.437266418,3,0–5%
2022,4430893,DeaMonte Trayanum,RB,Ohio State,Big Ten,0.115,1.958,0.058733401,7,0,0,0.252808989,0.453013279,3,10–15%
2022,4430914,Lawrence Arnold,WR,Kansas,Big 12,0.071,1.936,0.036673554,8,0,0,0.270144628,0.525309917,3,5–10%
2022,4430921,Justin Richard Baker,WR,California,Pac-12,0.014,1.752,0.007990868,18,0,0,0.363013699,0.590753425,2,0–5%
2022,4430993,LV Bunkley-Shelton,WR,Oklahoma,Big 12,0.012,1.788,0.006711409,18,0,0,0.258948546,0.493847875,3,0–5%
2022,4431030,Jalen Coit,WR,NC State,ACC,0.037,2.919,0.012675574,17,0,0,0.213429257,0.511819116,3,0–5%
2022,4431035,Gavin Williams,RB,Iowa,Big Ten,0.089,2.432,0.036595395,7,0,0,0.239720395,0.589226974,2,5–10%
2022,4431045,John Copenhaver,TE,North Carolina,ACC,0.032,1.815,0.017630854,16,0,0,0.375206612,0.572451791,3,0–5%
2022,4431051,Izayah Cummings,TE,Kentucky,SEC,0.016,2.91,0.005498282,21,0,0,0.229209622,0.532646048,3,0–5%
2022,4431058,Lavel Davis,WR,Virginia,ACC,0.067,2.001,0.033483258,11,0,0,0.332333833,0.490254873,1,5–10%
2022,4431081,Sage Ennis,TE,Clemson,ACC,0.03,1.824,0.016447368,17,0,0,0.301535088,0.542214912,3,0–5%
2022,4431091,Ben Finley,QB,NC State,ACC,0.623,2.919,0.213429257,1,1,1,0.213429257,0.511819116,3,50%+
2022,4431094,Christian Fitzpatrick,WR,Michigan State,Big Ten,0.024,1.705,0.014076246,17,0,0,0.33313783,0.530791789,3,0–5%
2022,4431114,Ben Gulbranson,QB,Oregon State,Pac-12,0.353,2.007,0.175884405,2,0,1,0.187344295,0.462381664,2,30–40%
2022,4431115,Kilohana Haasenritter,RB,Oregon,Pac-12,0.064,1.556,0.041131105,8,0,0,0.338688946,0.517994859,1,5–10%
2022,4431142,Jimmy Holiday,WR,Tennessee,SEC,0.029,1.921,0.015096304,16,0,0,0.271733472,0.455491931,2,0–5%
2022,4431152,Jackson Acker,TE,Wisconsin,Big Ten,0.02,1.76,0.011363636,15,0,0,0.249431818,0.563068182,3,0–5%
2022,4431174,Taji Johnson,WR,Boston College,ACC,0.027,1.934,0.013960703,14,0,0,0.290589452,0.598759049,3,0–5%
2022,4431186,Seth Jones,WR,Baylor,Big 12,0.05,1.884,0.026539278,11,0,0,0.25477707,0.467091295,1,5–10%
2022,4431196,Jake Briningstool,TE,Clemson,ACC,0.037,1.824,0.020285088,13,0,0,0.301535088,0.542214912,3,0–5%
2022,4431197,Romello Brinson,WR,Miami,ACC,0.018,2.094,0.008595989,21,0,0,0.20678128,0.431232092,2,0–5%
2022,4431209,Dacari Collins,WR,Clemson,ACC,0.017,1.824,0.009320175,22,0,0,0.301535088,0.542214912,3,0–5%
2022,4431210,Beaux Collins,WR,Clemson,ACC,0.057,1.824,0.03125,7,0,0,0.301535088,0.542214912,3,5–10%
2022,4431219,Kyren Lacy,WR,LSU,SEC,0.036,1.924,0.018711019,15,0,0,0.295738046,0.464656965,2,0–5%
2022,4431234,Logan Loya,WR,UCLA,Pac-12,0.033,1.876,0.017590618,14,0,0,0.282515991,0.521321962,3,0–5%
2022,4431241,Duane Martin,TE,Louisville,ACC,0.013,1.9,0.006842105,19,0,0,0.256315789,0.495263158,3,0–5%
2022,4431268,Chimere Dike,WR,Wisconsin,Big Ten,0.084,1.76,0.047727273,5,0,0,0.249431818,0.563068182,3,5–10%
2022,4431273,Jalil Farooq,WR,Oklahoma,Big 12,0.065,1.788,0.036353468,8,0,0,0.258948546,0.493847875,3,5–10%
2022,4431277,Koy Moore,WR,Auburn,SEC,0.043,1.695,0.025368732,9,0,0,0.296165192,0.601769912,3,0–5%
2022,4431280,Troy Franklin,WR,Oregon,Pac-12,0.073,1.556,0.046915167,5,0,0,0.338688946,0.517994859,3,5–10%
2022,4431281,Christian Moore,TE,Kansas State,Big 12,0.016,1.906,0.008394544,14,0,0,0.251311647,0.674186779,2,0–5%
2022,4431286,Armoni Goodwin,RB,LSU,SEC,0.1,1.924,0.051975052,6,0,0,0.295738046,0.464656965,2,10–15%
2022,4431297,Blake Nowell,WR,TCU,Big 12,0.026,1.825,0.014246575,17,0,0,0.296438356,0.540821918,3,0–5%
2022,4431299,Rome Odunze,WR,Washington,Pac-12,0.122,1.871,0.065205772,4,0,0,0.320149653,0.498129343,3,10–15%
2022,4431303,Jake Overman,TE,Oregon State,Pac-12,0.02,2.007,0.009965122,19,0,0,0.187344295,0.462381664,1,0–5%
2022,4431309,Money Parks,WR,Utah,Pac-12,0.041,2.039,0.020107896,14,0,0,0.244237371,0.437469348,3,0–5%
2022,4431310,Henry Parrish Jr.,RB,Miami,ACC,0.221,2.094,0.105539637,3,0,1,0.20678128,0.431232092,3,20–25%
2022,4431328,Rodney Hammond Jr.,RB,Pittsburgh,ACC,0.202,2.123,0.095148375,4,0,0,0.203956665,0.566179934,3,20–25%
2022,4431334,Chris Hilton Jr.,WR,LSU,SEC,0.039,1.924,0.02027027,14,0,0,0.295738046,0.464656965,3,0–5%
2022,4431338,Ahmari Huggins-Bruce,WR,Louisville,ACC,0.045,1.9,0.023684211,10,0,0,0.256315789,0.495263158,3,0–5%
2022,4431342,Brennan Presley,WR,Oklahoma State,Big 12,0.086,2.443,0.03520262,6,0,0,0.246418338,0.546868604,3,5–10%
2022,4431353,Xavier Restrepo,WR,Miami,ACC,0.063,2.094,0.03008596,10,0,0,0.20678128,0.431232092,3,5–10%
2022,4431387,Evan Simon,QB,Rutgers,Big Ten,0.303,1.758,0.172354949,2,0,1,0.208191126,0.523321957,3,30–40%
2022,4431389,Ketron Jackson,WR,Arkansas,SEC,0.032,1.725,0.018550725,12,0,0,0.315942029,0.55884058,3,0–5%
2022,4431397,Logan Smothers,QB,Nebraska,Big Ten,0.096,1.904,0.050420168,6,0,0,0.262079832,0.526260504,2,5–10%
2022,4431398,Dylan Downing,RB,Purdue,Big Ten,0.124,2.149,0.057701256,5,0,0,0.271288972,0.476035365,3,10–15%
2022,4431401,Jordan Jenkins,RB,Baylor,Big 12,0.044,1.884,0.023354565,15,0,0,0.25477707,0.467091295,2,0–5%
2022,4431417,Quinton Stewart,TE,Oklahoma State,Big 12,0.01,2.443,0.004093328,20,0,0,0.246418338,0.546868604,1,0–5%
2022,4431421,Ashton Stredick,RB,California,Pac-12,0.022,1.752,0.012557078,15,0,0,0.363013699,0.590753425,3,0–5%
2022,4431423,Jay'Veon Sunday,RB,Washington,Pac-12,0.013,1.871,0.006948156,20,0,0,0.320149653,0.498129343,2,0–5%
2022,4431425,Javon Swinton,WR,Indiana,Big Ten,0.058,2.467,0.023510336,13,0,0,0.246453182,0.506282935,2,5–10%
2022,4431445,Ky Thomas,RB,Kansas,Big 12,0.096,1.936,0.049586777,6,0,0,0.270144628,0.525309917,2,5–10%
2022,4431452,Drake Maye,QB,North Carolina,ACC,0.681,1.815,0.375206612,1,1,1,0.375206612,0.572451791,3,50%+
2022,4431453,Deuce Vaughn,RB,Kansas State,Big 12,0.362,1.906,0.189926548,3,0,1,0.251311647,0.674186779,2,30–40%
2022,4431459,Tyler Warren,TE,Penn State,Big Ten,0.026,1.73,0.015028902,18,0,0,0.264739884,0.497109827,3,0–5%
2022,4431465,Behren Morton,QB,Texas Tech,Big 12,0.346,2.048,0.168945313,2,0,1,0.213378906,0.527832031,3,30–40%
2022,4431466,Jordan Watkins,WR,Ole Miss,SEC,0.059,1.664,0.035456731,7,0,0,0.291466346,0.571514423,3,5–10%
2022,4431468,Jordan Mosley,WR,Mississippi State,SEC,0.024,1.954,0.012282497,19,0,0,0.357215967,0.553735926,3,0–5%
2022,4431485,Leshon Williams,RB,Iowa,Big Ten,0.181,2.432,0.074424342,5,0,0,0.239720395,0.589226974,3,15–20%
2022,4431487,Savion Williams,WR,TCU,Big 12,0.05,1.825,0.02739726,10,0,0,0.296438356,0.540821918,3,5–10%
2022,4431492,Roman Wilson,WR,Michigan,Big Ten,0.044,2.041,0.02155806,13,0,0,0.196472317,0.454189123,3,0–5%
2022,4431497,Mavin Anderson,WR,California,Pac-12,0.067,1.752,0.038242009,7,0,0,0.363013699,0.590753425,2,5–10%
2022,4431498,Jayden Ballard,WR,Ohio State,Big Ten,0.027,1.958,0.013789581,14,0,0,0.252808989,0.453013279,3,0–5%
2022,4431505,Kobe Paysour,WR,North Carolina,ACC,0.046,1.815,0.025344353,11,0,0,0.375206612,0.572451791,2,0–5%
2022,4431506,Ja'Corey Brooks,WR,Alabama,SEC,0.073,1.89,0.038624339,7,0,0,0.275661376,0.487830688,3,5–10%
2022,4431509,Kaden Prather,WR,West Virginia,Big 12,0.081,1.861,0.043524987,9,0,0,0.249865664,0.452982268,3,5–10%
2022,4431514,Daejon Reynolds,WR,Florida,SEC,0.073,2.525,0.028910891,9,0,0,0.251881188,0.54970297,3,5–10%
2022,4431525,Dekel Crowdus,WR,Kentucky,SEC,0.02,2.91,0.006872852,20,0,0,0.229209622,0.532646048,1,0–5%
2022,4431527,Derrick Davis Jr.,RB,LSU,SEC,0.079,1.924,0.041060291,9,0,0,0.295738046,0.464656965,2,5–10%
2022,4431535,Jake Rubley,QB,Kansas State,Big 12,0.096,1.906,0.050367261,5,0,0,0.251311647,0.674186779,2,5–10%
2022,4431536,Donovan Edwards,RB,Michigan,Big Ten,0.219,2.041,0.107300343,3,0,1,0.196472317,0.454189123,3,20–25%
2022,4431545,Will Shipley,RB,Clemson,ACC,0.245,1.824,0.134320175,2,0,1,0.301535088,0.542214912,3,20–25%
2022,4431560,Antwain Littleton II,RB,Maryland,Big Ten,0.097,1.644,0.059002433,4,0,0,0.343673966,0.586982968,2,5–10%
2022,4431562,Phil Mafah,RB,Clemson,ACC,0.108,1.824,0.059210526,4,0,0,0.301535088,0.542214912,3,10–15%
2022,4431580,Miller Moss,QB,USC,Pac-12,0.078,1.765,0.044192635,5,0,0,0.351274788,0.5898017,2,5–10%
2022,4431588,Ja'Tavion Sanders,TE,Texas,Big 12,0.083,2.057,0.040350024,8,0,0,0.223140496,0.557122022,2,5–10%
2022,4431611,Caleb Williams,QB,USC,Pac-12,0.62,1.765,0.351274788,1,1,1,0.351274788,0.5898017,3,50%+
2022,4431618,Mario Williams,WR,USC,Pac-12,0.067,1.765,0.03796034,6,0,0,0.351274788,0.5898017,3,5–10%
2022,4431633,Will Crowder,QB,West Virginia,Big 12,0.077,1.861,0.041375605,10,0,0,0.249865664,0.452982268,2,5–10%
2022,4431639,BJ Harris,RB,Missouri,SEC,0.036,1.797,0.020033389,15,0,0,0.32164719,0.526989427,2,0–5%
2022,4431646,Keontez Lewis,WR,Wisconsin,Big Ten,0.041,1.76,0.023295455,11,0,0,0.249431818,0.563068182,2,0–5%
2022,4431647,Chauncey Magwood,WR,Kentucky,SEC,0.027,2.91,0.009278351,19,0,0,0.229209622,0.532646048,3,0–5%
2022,4431735,Douglas Emilien,WR,Kansas,Big 12,0.015,1.936,0.007747934,20,0,0,0.270144628,0.525309917,2,0–5%
2022,4431870,Casey Filkins,RB,Stanford,Pac-12,0.29,1.902,0.152471083,2,0,1,0.319663512,0.613038906,3,25–30%
2022,4431948,TJ Finley,QB,Auburn,SEC,0.256,1.695,0.151032448,3,0,1,0.296165192,0.601769912,2,25–30%
2022,4432215,Stephen Gosnell,WR,Virginia Tech,ACC,0.029,1.923,0.015080603,16,0,0,0.297451898,0.524700988,3,0–5%
2022,4432260,Matthew Hibner,TE,Michigan,Big Ten,0.016,2.041,0.007839294,25,0,0,0.196472317,0.454189123,1,0–5%
2022,4432326,Trevor Kardell,TE,Kansas,Big 12,0.025,1.936,0.012913223,16,0,0,0.270144628,0.525309917,3,0–5%
2022,4432338,Luke Lachey,TE,Iowa,Big Ten,0.052,2.432,0.021381579,12,0,0,0.239720395,0.589226974,3,5–10%
2022,4432372,Mason Mangum,WR,California,Pac-12,0.028,1.752,0.015981735,12,0,0,0.363013699,0.590753425,2,0–5%
2022,4432387,Nate Mccollum,WR,Georgia Tech,ACC,0.1,2.498,0.040032026,8,0,0,0.232586069,0.560448359,2,10–15%
2022,4432420,Nasir Montgomery,WR,Rutgers,Big Ten,0.013,1.758,0.007394767,21,0,0,0.208191126,0.523321957,1,0–5%
2022,4432453,Isaiah Newell,RB,Oregon State,Pac-12,0.05,2.007,0.024912805,10,0,0,0.187344295,0.462381664,3,5–10%
2022,4432545,Jabari Small,RB,Tennessee,SEC,0.181,1.921,0.09422176,2,0,1,0.271733472,0.455491931,3,15–20%
2022,4432555,J.J. Sparkman,WR,Texas Tech,Big 12,0.034,2.048,0.016601563,13,0,0,0.213378906,0.527832031,3,0–5%
2022,4432565,Silas Starr,WR,Stanford,Pac-12,0.019,1.902,0.009989485,16,0,0,0.319663512,0.613038906,2,0–5%
2022,4432577,C.J. Stroud,QB,Ohio State,Big Ten,0.495,1.958,0.252808989,1,1,1,0.252808989,0.453013279,2,40–50%
2022,4432612,Christian Veilleux,QB,Penn State,Big Ten,0.052,1.73,0.030057803,10,0,0,0.264739884,0.497109827,3,5–10%
2022,4432620,Parker Washington,WR,Penn State,Big Ten,0.081,1.73,0.046820809,6,0,0,0.264739884,0.497109827,2,5–10%
2022,4432631,Noah Whittington,RB,Oregon,Pac-12,0.175,1.556,0.112467866,2,0,1,0.338688946,0.517994859,2,15–20%
2022,4432637,Miyan Williams,RB,Ohio State,Big Ten,0.185,1.958,0.094484168,3,0,1,0.252808989,0.453013279,3,15–20%
2022,4432664,Gavin Blackwell,WR,North Carolina,ACC,0.035,1.815,0.019283747,14,0,0,0.375206612,0.572451791,2,0–5%
2022,4432665,Brock Bowers,TE,Georgia,SEC,0.089,1.803,0.049362174,6,0,0,0.270660011,0.45978924,3,5–10%
2022,4432666,Kahlil Brantley,TE,Miami,ACC,0.017,2.094,0.008118434,22,0,0,0.20678128,0.431232092,1,0–5%
2022,4432691,Carlos Del Rio-Wilson,QB,Syracuse,ACC,0.248,1.81,0.137016575,3,0,1,0.338674033,0.662983425,2,20–25%
2022,4432694,JoJo Earle,WR,Alabama,SEC,0.032,1.89,0.016931217,16,0,0,0.275661376,0.487830688,3,0–5%
2022,4432702,Thad Franklin,RB,Miami,ACC,0.099,2.094,0.047277937,6,0,0,0.20678128,0.431232092,2,5–10%
2022,4432703,Jake Garcia,QB,Miami,ACC,0.249,2.094,0.118911175,2,0,1,0.20678128,0.431232092,2,20–25%
2022,4432705,Bryson Green,WR,Oklahoma State,Big 12,0.075,2.443,0.030699959,10,0,0,0.246418338,0.546868604,3,5–10%
2022,4432706,Antonio Harmon,WR,Mississippi State,SEC,0.023,1.954,0.011770727,21,0,0,0.357215967,0.553735926,2,0–5%
2022,4432708,Marvin Harrison Jr.,WR,Ohio State,Big Ten,0.131,1.958,0.066905005,5,0,0,0.252808989,0.453013279,3,10–15%
2022,4432710,TreVeyon Henderson,RB,Ohio State,Big Ten,0.207,1.958,0.105720123,2,0,1,0.252808989,0.453013279,3,20–25%
2022,4432718,LJ Johnson Jr.,RB,Texas A&M,SEC,0.035,2.772,0.012626263,16,0,0,0.195887446,0.514790765,2,0–5%
2022,4432722,Athan Kaliakmanis,QB,Minnesota,Big Ten,0.217,1.732,0.125288684,3,0,1,0.236143187,0.550808314,2,20–25%
2022,4432731,Moliki Matavao,TE,Oregon,Pac-12,0.024,1.556,0.015424165,15,0,0,0.338688946,0.517994859,3,0–5%
2022,4432732,Walker Merrill,WR,Tennessee,SEC,0.024,1.921,0.012493493,18,0,0,0.271733472,0.455491931,2,0–5%
2022,4432734,Jalen Milroe,QB,Alabama,SEC,0.152,1.89,0.08042328,3,0,1,0.275661376,0.487830688,3,15–20%
2022,4432759,Sawyer Robertson,QB,Mississippi State,SEC,0.059,1.954,0.030194473,7,0,0,0.357215967,0.553735926,2,5–10%
2022,4432771,Preston Terrell,WR,Purdue,Big Ten,0.026,2.149,0.012098651,16,0,0,0.271288972,0.476035365,1,0–5%
2022,4432772,Jermaine Terry II,TE,California,Pac-12,0.018,1.752,0.010273973,16,0,0,0.363013699,0.590753425,3,0–5%
2022,4432773,Brian Thomas Jr.,WR,LSU,SEC,0.051,1.924,0.026507277,11,0,0,0.295738046,0.464656965,3,5–10%
2022,4432774,Ty Thompson,TE,Oregon,Pac-12,0.054,1.556,0.03470437,10,0,0,0.338688946,0.517994859,3,5–10%
2022,4432775,Dont'E Thornton,WR,Oregon,Pac-12,0.033,1.556,0.021208226,13,0,0,0.338688946,0.517994859,2,0–5%
2022,4432782,Brock Vandagriff,QB,Georgia,SEC,0.022,1.803,0.012201886,22,0,0,0.270660011,0.45978924,3,0–5%
2022,4433827,Rocko Griffin,RB,Vanderbilt,SEC,0.025,1.982,0.012613522,15,0,0,0.20332997,0.540363269,2,0–5%
2022,4433829,Mitch Griffis,QB,Wake Forest,ACC,0.186,1.805,0.103047091,2,0,1,0.32299169,0.526869806,3,15–20%
2022,4433830,Luke Grimm,WR,Kansas,Big 12,0.085,1.936,0.043904959,7,0,0,0.270144628,0.525309917,3,5–10%
2022,4433844,Alex Lines,TE,Arizona,Pac-12,0.014,1.522,0.009198423,14,0,0,0.391590013,0.601182654,2,0–5%
2022,4433875,Taye Mcwilliams,RB,Baylor,Big 12,0.155,1.884,0.082271762,3,0,1,0.25477707,0.467091295,1,15–20%
2022,4433880,Jontavis Robertson,WR,Duke,ACC,0.03,1.786,0.016797312,13,0,0,0.329787234,0.522956327,3,0–5%
2022,4433886,Tate Rodemaker,QB,Florida State,ACC,0.104,1.873,0.055525894,5,0,0,0.256807261,0.437266418,3,10–15%
2022,4433901,Corey Rucker,WR,South Carolina,SEC,0.015,1.764,0.008503401,17,0,0,0.31122449,0.524376417,1,0–5%
2022,4433909,Matt Sykes,WR,UCLA,Pac-12,0.033,1.876,0.017590618,14,0,0,0.282515991,0.521321962,2,0–5%
2022,4433921,Kole Taylor,TE,LSU,SEC,0.022,1.924,0.011434511,20,0,0,0.295738046,0.464656965,3,0–5%
2022,4433932,Mike Wright,QB,Vanderbilt,SEC,0.267,1.982,0.134712412,3,0,1,0.20332997,0.540363269,3,25–30%
2022,4433940,Abdur-Rahmaan Yaseen,WR,Purdue,Big Ten,0.02,2.149,0.009306654,19,0,0,0.271288972,0.476035365,3,0–5%
2022,4433945,Elijah Young,RB,Missouri,SEC,0.061,1.797,0.033945465,9,0,0,0.32164719,0.526989427,2,5–10%
2022,4433951,Jaquez Yant,RB,Nebraska,Big Ten,0.051,1.904,0.026785714,10,0,0,0.262079832,0.526260504,2,5–10%
2022,4433959,Ben Yurosek,TE,Stanford,Pac-12,0.066,1.902,0.034700315,7,0,0,0.319663512,0.613038906,2,5–10%
2022,4433968,Byron Cardwell,RB,Oregon,Pac-12,0.104,1.556,0.066838046,3,0,1,0.338688946,0.517994859,2,10–15%
2022,4433970,J.J. McCarthy,QB,Michigan,Big Ten,0.401,2.041,0.196472317,1,1,1,0.196472317,0.454189123,3,40–50%
2022,4433971,Kyle McCord,QB,Ohio State,Big Ten,0.049,1.958,0.025025536,12,0,0,0.252808989,0.453013279,3,0–5%
2022,4433973,Seven Mcgee,WR,Oregon,Pac-12,0.029,1.556,0.018637532,14,0,0,0.338688946,0.517994859,1,0–5%
2022,4565172,Courtney Jackson,WR,Syracuse,ACC,0.044,1.81,0.024309392,8,0,0,0.338674033,0.662983425,2,0–5%
2022,4565181,Bralon Brown,WR,Ole Miss,SEC,0.012,1.664,0.007211538,17,0,0,0.291466346,0.571514423,2,0–5%
2022,4565183,Will Swanson,TE,Kansas State,Big 12,0.033,1.906,0.017313746,10,0,0,0.251311647,0.674186779,2,0–5%
2022,4565184,Jerand Bradley,WR,Texas Tech,Big 12,0.064,2.048,0.03125,9,0,0,0.213378906,0.527832031,3,5–10%
2022,4565185,Tai Felton,WR,Maryland,Big Ten,0.037,1.644,0.022506083,12,0,0,0.343673966,0.586982968,3,0–5%
2022,4565187,Jalen Kitna,QB,Florida,SEC,0.075,2.525,0.02970297,7,0,0,0.251881188,0.54970297,1,5–10%
2022,4565193,Aidan Bitter,WR,Iowa State,Big 12,0.022,1.812,0.01214128,15,0,0,0.342163355,0.523730684,2,0–5%
2022,4565296,Cole Finney,TE,Duke,ACC,0.024,1.786,0.01343785,15,0,0,0.329787234,0.522956327,2,0–5%
2022,4565315,Blake Shapen,QB,Baylor,Big 12,0.48,1.884,0.25477707,1,1,1,0.25477707,0.467091295,3,40–50%
2022,4565355,Dexter Williams II,QB,Indiana,Big Ten,0.292,2.467,0.118362383,3,0,1,0.246453182,0.506282935,1,25–30%
2022,4565358,Hunter Dekkers,QB,Iowa State,Big 12,0.62,1.812,0.342163355,1,1,1,0.342163355,0.523730684,2,50%+
2022,4565552,Deacon Hill,QB,Wisconsin,Big Ten,0.015,1.76,0.008522727,17,0,0,0.249431818,0.563068182,2,0–5%
2022,4565761,Emani Bailey,RB,TCU,Big 12,0.064,1.825,0.035068493,8,0,0,0.296438356,0.540821918,2,5–10%
2022,4565770,Damien Moore,RB,California,Pac-12,0.05,1.752,0.028538813,9,0,0,0.363013699,0.590753425,2,5–10%
2022,4565859,Joe Royer,TE,Ohio State,Big Ten,0.022,1.958,0.011235955,16,0,0,0.252808989,0.453013279,3,0–5%
2022,4565878,James Bomba,TE,Indiana,Big Ten,0.024,2.467,0.009728415,18,0,0,0.246453182,0.506282935,2,0–5%
2022,4565879,Diante Vines,WR,Iowa,Big Ten,0.043,2.432,0.017680921,13,0,0,0.239720395,0.589226974,2,0–5%
2022,4565892,Navy Shuler,QB,Tennessee,SEC,0.012,1.921,0.006246746,22,0,0,0.271733472,0.455491931,2,0–5%
2022,4566195,Marshall Lang,TE,Northwestern,Big Ten,0.033,2.287,0.014429383,13,0,0,0.191517272,0.519457805,3,0–5%
2022,4566198,Lake McRee,TE,USC,Pac-12,0.024,1.765,0.013597734,15,0,0,0.351274788,0.5898017,3,0–5%
2022,4567031,Michael Kern,QB,Wake Forest,ACC,0.054,1.805,0.029916898,11,0,0,0.32299169,0.526869806,3,5–10%
2022,4567033,Donavon Greene,WR,Wake Forest,ACC,0.057,1.805,0.031578947,10,0,0,0.32299169,0.526869806,1,5–10%
2022,4567040,Cameron Hite,TE,Wake Forest,ACC,0.013,1.805,0.007202216,18,0,0,0.32299169,0.526869806,3,0–5%
2022,4567044,Taylor Morin,WR,Wake Forest,ACC,0.067,1.805,0.037119114,6,0,0,0.32299169,0.526869806,3,5–10%
2022,4567095,Keilan Robinson,RB,Texas,Big 12,0.065,2.057,0.031599417,10,0,0,0.223140496,0.557122022,3,5–10%
2022,4567097,Taulia Tagovailoa,QB,Maryland,Big Ten,0.565,1.644,0.343673966,1,1,1,0.343673966,0.586982968,3,50%+
2022,4567105,Jahleel Billingsley,TE,Texas,Big 12,0.039,2.057,0.01895965,11,0,0,0.223140496,0.557122022,2,0–5%
2022,4567149,KJ Jefferson,QB,Arkansas,SEC,0.545,1.725,0.315942029,1,1,1,0.315942029,0.55884058,3,50%+
2022,4567151,Trey Knox,TE,Arkansas,SEC,0.042,1.725,0.024347826,10,0,0,0.315942029,0.55884058,3,0–5%
2022,4567185,Hudson Henry,TE,Arkansas,SEC,0.018,1.725,0.010434783,16,0,0,0.315942029,0.55884058,2,0–5%
2022,4567216,D.J. Williams,RB,Arizona,Pac-12,0.083,1.522,0.054533509,7,0,0,0.391590013,0.601182654,3,5–10%
2022,4567217,Ja'Varrius Johnson,WR,Auburn,SEC,0.05,1.695,0.029498525,7,0,0,0.296165192,0.601769912,3,5–10%
2022,4567234,Tyler Fromm,TE,Auburn,SEC,0.019,1.695,0.01120944,14,0,0,0.296165192,0.601769912,3,0–5%
2022,4567235,Luke Deal,TE,Auburn,SEC,0.015,1.695,0.008849558,18,0,0,0.296165192,0.601769912,2,0–5%
2022,4567241,Kinkead Dent,QB,Ole Miss,SEC,0.033,1.664,0.019831731,14,0,0,0.291466346,0.571514423,2,0–5%
2022,4567244,Jadon Jackson,WR,Kansas State,Big 12,0.027,1.906,0.014165792,11,0,0,0.251311647,0.674186779,3,0–5%
2022,4567253,Darion Williamson,WR,Florida State,ACC,0.036,1.873,0.019220502,17,0,0,0.256807261,0.437266418,3,0–5%
2022,4567400,Nay'Quan Wright,RB,Florida,SEC,0.11,2.525,0.043564356,5,0,0,0.251881188,0.54970297,2,10–15%
2022,4567402,Keon Zipperer,TE,Florida,SEC,0.036,2.525,0.014257426,18,0,0,0.251881188,0.54970297,2,0–5%
2022,4567415,Trent Whittemore,WR,Florida,SEC,0.032,2.525,0.012673267,19,0,0,0.251881188,0.54970297,3,0–5%
2022,4567506,Tahj Washington,WR,USC,Pac-12,0.065,1.765,0.036827195,7,0,0,0.351274788,0.5898017,3,5–10%
2022,4567532,Devin Boddie Jr.,WR,Vanderbilt,SEC,0.034,1.982,0.01715439,11,0,0,0.20332997,0.540363269,2,0–5%
2022,4567543,Justin Ball,TE,Vanderbilt,SEC,0.02,1.982,0.010090817,16,0,0,0.20332997,0.540363269,3,0–5%
2022,4567747,Garrett Nussmeier,QB,LSU,SEC,0.169,1.924,0.087837838,2,0,1,0.295738046,0.464656965,3,15–20%
2022,4567748,Sam Huard,QB,Washington,Pac-12,0.041,1.871,0.021913415,16,0,0,0.320149653,0.498129343,2,0–5%
2022,4567750,Emeka Egbuka,WR,Ohio State,Big Ten,0.129,1.958,0.065883555,6,0,0,0.252808989,0.453013279,3,10–15%
2022,4567774,Agiye Hall,WR,Texas,Big 12,0.017,2.057,0.008264463,18,0,0,0.223140496,0.557122022,2,0–5%
2022,4567784,Jacolby George,WR,Miami,ACC,0.043,2.094,0.020534862,15,0,0,0.20678128,0.431232092,3,0–5%
2022,4568024,Josh Williams,RB,LSU,SEC,0.156,1.924,0.081081081,3,0,1,0.295738046,0.464656965,3,15–20%
2022,4568026,Jack Mashburn,TE,LSU,SEC,0.014,1.924,0.007276507,21,0,0,0.295738046,0.464656965,2,0–5%
2022,4568154,Spencer Witter,TE,Boston College,ACC,0.016,1.934,0.008273009,17,0,0,0.290589452,0.598759049,2,0–5%
2022,4568227,Tye Herbstreit,WR,Clemson,ACC,0.018,1.824,0.009868421,21,0,0,0.301535088,0.542214912,1,0–5%
2022,4568228,Hamp Greene,WR,Clemson,ACC,0.015,1.824,0.008223684,23,0,0,0.301535088,0.542214912,2,0–5%
2022,4568233,Jaylen Coleman,RB,Duke,ACC,0.169,1.786,0.09462486,3,0,1,0.329787234,0.522956327,3,15–20%
2022,4568312,Jordan Houston,RB,NC State,ACC,0.208,2.919,0.07125728,4,0,0,0.213429257,0.511819116,3,20–25%
2022,4568316,DeMarcus Jones II,RB,NC State,ACC,0.05,2.919,0.017129154,13,0,0,0.213429257,0.511819116,2,5–10%
2022,4568336,Zach Gibson,QB,Georgia Tech,ACC,0.3,2.498,0.120096077,3,0,1,0.232586069,0.560448359,1,30–40%
2022,4568446,William Kakavitsas,WR,Virginia Tech,ACC,0.012,1.923,0.00624025,18,0,0,0.297451898,0.524700988,1,0–5%
2022,4568450,Nick Gallo,TE,Virginia Tech,ACC,0.064,1.923,0.033281331,10,0,0,0.297451898,0.524700988,2,5–10%
2022,4568658,Daniel Carter,RB,Pittsburgh,ACC,0.041,2.123,0.019312294,11,0,0,0.203956665,0.566179934,3,0–5%
2022,4568660,Vincent Davis,RB,Pittsburgh,ACC,0.099,2.123,0.046632124,7,0,0,0.203956665,0.566179934,2,5–10%
